x-axis;1;2;;Tercer diodo;
second;Volt;Volt;;Vd;Id
4,52E+00;3,55E+10;1,47E+10;;2,08E+10;7,07E+14
4,53E+00;3,50E+10;1,47E+10;;2,03E+10;7,07E+14
4,53E+00;3,55E+10;1,50E+10;;2,05E+10;7,21E+14
4,54E+00;3,60E+10;1,50E+10;;2,10E+10;7,21E+14
4,54E+00;3,60E+10;1,47E+10;;2,13E+10;7,07E+14
4,55E+00;3,55E+10;1,47E+10;;2,08E+10;7,07E+14
4,55E+00;3,55E+10;1,50E+10;;2,05E+10;7,21E+14
4,56E+00;3,60E+10;1,50E+10;;2,10E+10;7,21E+14
4,56E+00;3,55E+10;1,50E+10;;2,05E+10;7,21E+14
4,57E+00;3,60E+10;1,50E+10;;2,10E+10;7,21E+14
4,57E+00;3,60E+10;1,47E+10;;2,13E+10;7,07E+14
4,58E+00;3,60E+10;1,50E+10;;2,10E+10;7,21E+14
4,58E+00;3,60E+10;1,53E+10;;2,07E+10;7,36E+14
4,59E+00;3,60E+10;1,53E+10;;2,07E+10;7,36E+14
4,59E+00;3,60E+10;1,53E+10;;2,07E+10;7,36E+14
4,60E+00;3,60E+10;1,50E+10;;2,10E+10;7,21E+14
4,60E+00;3,60E+10;1,53E+10;;2,07E+10;7,36E+14
4,61E+00;3,65E+10;1,53E+10;;2,12E+10;7,36E+14
4,61E+00;3,65E+10;1,53E+10;;2,12E+10;7,36E+14
4,62E+00;3,65E+10;1,56E+10;;2,09E+10;7,50E+14
4,62E+00;3,65E+10;1,53E+10;;2,12E+10;7,36E+14
4,63E+00;3,65E+10;1,56E+10;;2,09E+10;7,50E+14
4,63E+00;3,65E+10;1,56E+10;;2,09E+10;7,50E+14
4,64E+00;3,65E+10;1,56E+10;;2,09E+10;7,50E+14
4,64E+00;3,70E+10;1,56E+10;;2,14E+10;7,50E+14
4,65E+00;3,65E+10;1,56E+10;;2,09E+10;7,50E+14
4,65E+00;3,65E+10;1,59E+10;;2,06E+10;7,64E+14
4,66E+00;3,65E+10;1,59E+10;;2,06E+10;7,64E+14
4,66E+00;3,65E+10;1,59E+10;;2,06E+10;7,64E+14
4,67E+00;3,70E+10;1,59E+10;;2,11E+10;7,64E+14
4,67E+00;3,70E+10;1,59E+10;;2,11E+10;7,64E+14
4,68E+00;3,70E+10;1,59E+10;;2,11E+10;7,64E+14
4,68E+00;3,70E+10;1,62E+10;;2,08E+10;7,79E+14
4,69E+00;3,75E+10;1,62E+10;;2,13E+10;7,79E+14
4,69E+00;3,70E+10;1,59E+10;;2,11E+10;7,64E+14
4,70E+00;3,70E+10;1,62E+10;;2,08E+10;7,79E+14
4,70E+00;3,65E+10;1,62E+10;;2,03E+10;7,79E+14
4,71E+00;3,75E+10;1,62E+10;;2,13E+10;7,79E+14
4,71E+00;3,70E+10;1,62E+10;;2,08E+10;7,79E+14
4,72E+00;3,75E+10;1,66E+10;;2,10E+10;7,98E+14
4,72E+00;3,70E+10;1,66E+10;;2,05E+10;7,98E+14
4,73E+00;3,75E+10;1,62E+10;;2,13E+10;7,79E+14
4,73E+00;3,75E+10;1,62E+10;;2,13E+10;7,79E+14
4,74E+00;3,75E+10;1,66E+10;;2,10E+10;7,98E+14
4,74E+00;3,75E+10;1,62E+10;;2,13E+10;7,79E+14
4,75E+00;3,70E+10;1,66E+10;;2,05E+10;7,98E+14
4,75E+00;3,70E+10;1,66E+10;;2,05E+10;7,98E+14
4,76E+00;3,75E+10;1,66E+10;;2,10E+10;7,98E+14
4,76E+00;3,80E+10;1,69E+10;;2,12E+10;8,13E+14
4,77E+00;3,80E+10;1,69E+10;;2,12E+10;8,13E+14
4,77E+00;3,75E+10;1,69E+10;;2,07E+10;8,13E+14
4,78E+00;3,75E+10;1,69E+10;;2,07E+10;8,13E+14
4,78E+00;3,80E+10;1,66E+10;;2,15E+10;7,98E+14
4,79E+00;3,80E+10;1,69E+10;;2,12E+10;8,13E+14
4,79E+00;3,75E+10;1,69E+10;;2,07E+10;8,13E+14
4,80E+00;3,75E+10;1,72E+10;;2,03E+10;8,27E+14
4,80E+00;3,80E+10;1,69E+10;;2,12E+10;8,13E+14
4,81E+00;3,75E+10;1,72E+10;;2,03E+10;8,27E+14
4,81E+00;3,75E+10;1,72E+10;;2,03E+10;8,27E+14
4,82E+00;3,80E+10;1,72E+10;;2,08E+10;8,27E+14
4,82E+00;3,80E+10;1,72E+10;;2,08E+10;8,27E+14
4,83E+00;3,80E+10;1,72E+10;;2,08E+10;8,27E+14
4,83E+00;3,85E+10;1,75E+10;;2,10E+10;8,41E+14
4,84E+00;3,85E+10;1,75E+10;;2,10E+10;8,41E+14
4,84E+00;3,85E+10;1,75E+10;;2,10E+10;8,41E+14
4,85E+00;3,85E+10;1,75E+10;;2,10E+10;8,41E+14
4,85E+00;3,85E+10;1,75E+10;;2,10E+10;8,41E+14
4,86E+00;3,85E+10;1,75E+10;;2,10E+10;8,41E+14
4,86E+00;3,85E+10;1,72E+10;;2,13E+10;8,27E+14
4,87E+00;3,85E+10;1,75E+10;;2,10E+10;8,41E+14
4,87E+00;3,90E+10;1,75E+10;;2,15E+10;8,41E+14
4,88E+00;3,85E+10;1,75E+10;;2,10E+10;8,41E+14
4,88E+00;3,90E+10;1,72E+10;;2,18E+10;8,27E+14
4,89E+00;3,90E+10;1,72E+10;;2,18E+10;8,27E+14
4,89E+00;3,90E+10;1,78E+10;;2,12E+10;8,56E+14
4,90E+00;3,90E+10;1,72E+10;;2,18E+10;8,27E+14
4,90E+00;3,85E+10;1,75E+10;;2,10E+10;8,41E+14
4,91E+00;3,90E+10;1,78E+10;;2,12E+10;8,56E+14
4,91E+00;3,90E+10;1,78E+10;;2,12E+10;8,56E+14
4,92E+00;3,85E+10;1,78E+10;;2,07E+10;8,56E+14
4,92E+00;3,85E+10;1,81E+10;;2,04E+10;8,70E+14
4,93E+00;3,90E+10;1,81E+10;;2,09E+10;8,70E+14
4,93E+00;3,90E+10;1,81E+10;;2,09E+10;8,70E+14
4,94E+00;3,90E+10;1,81E+10;;2,09E+10;8,70E+14
4,94E+00;3,95E+10;1,81E+10;;2,14E+10;8,70E+14
4,95E+00;3,95E+10;1,81E+10;;2,14E+10;8,70E+14
4,95E+00;3,95E+10;1,81E+10;;2,14E+10;8,70E+14
4,96E+00;4,00E+10;1,81E+10;;2,19E+10;8,70E+14
4,96E+00;3,90E+10;1,81E+10;;2,09E+10;8,70E+14
4,97E+00;3,95E+10;1,81E+10;;2,14E+10;8,70E+14
4,97E+00;4,00E+10;1,84E+10;;2,16E+10;8,85E+14
4,98E+00;4,00E+10;1,84E+10;;2,16E+10;8,85E+14
4,98E+00;3,95E+10;1,84E+10;;2,11E+10;8,85E+14
4,99E+00;4,00E+10;1,84E+10;;2,16E+10;8,85E+14
4,99E+00;4,00E+10;1,84E+10;;2,16E+10;8,85E+14
5,00E+00;3,95E+10;1,84E+10;;2,11E+10;8,85E+14
